Print Temperature,Layer height,Infill Overlap,Printing Speed,Infill Type,Z-Height,Porosity
190,100,35,30,Grid,135,0.016
190,100,35,30,Grid,162,0.019
190,100,35,30,Grid,189,0.021
190,100,35,30,Grid,216,0.019
190,100,35,30,Grid,243,0.021
190,100,35,30,Grid,270,0.022
190,100,35,30,Grid,297,0.021
190,100,35,30,Grid,324,0.022
190,100,35,30,Grid,351,0.022
190,100,35,30,Grid,378,0.021
190,100,35,30,Grid,405,0.021
190,100,35,30,Grid,432,0.021
190,100,35,30,Grid,459,0.019
190,100,35,30,Grid,486,0.018
190,100,35,30,Grid,513,0.018
190,100,35,30,Grid,540,0.017
190,100,35,30,Grid,567,0.016
190,100,35,30,Grid,594,0.016
190,100,35,30,Grid,621,0.018
190,100,35,30,Grid,648,0.017
190,100,35,30,Grid,675,0.016
190,100,35,30,Grid,702,0.017
190,100,35,30,Grid,729,0.017
190,100,35,30,Grid,756,0.016
190,100,35,30,Grid,783,0.016
190,100,35,30,Grid,810,0.017
190,100,35,30,Grid,837,0.016
190,100,35,30,Grid,864,0.016
190,100,35,30,Grid,891,0.017
190,100,35,30,Grid,918,0.016
190,100,35,30,Grid,945,0.016
190,100,35,30,Grid,972,0.017
190,100,35,30,Grid,999,0.017
190,100,35,30,Grid,1026,0.016
190,100,35,30,Grid,1053,0.018
190,100,35,30,Grid,1080,0.018
190,100,35,30,Grid,1107,0.018
190,100,35,30,Grid,1134,0.019
190,100,35,30,Grid,1161,0.020
190,100,35,30,Grid,1188,0.020
190,100,35,30,Grid,1215,0.022
190,100,35,30,Grid,1242,0.023
190,100,35,30,Grid,1269,0.023
190,100,35,30,Grid,1296,0.023
190,100,35,30,Grid,1323,0.025
190,100,35,30,Grid,1350,0.024
190,100,35,30,Grid,1377,0.024
190,100,35,30,Grid,1404,0.025
190,100,35,30,Grid,1431,0.025
190,100,35,30,Grid,1458,0.024
190,100,35,30,Grid,1485,0.025
190,100,35,30,Grid,1512,0.025
190,100,35,30,Grid,1539,0.025
190,100,35,30,Grid,1566,0.025
190,100,35,30,Grid,1593,0.026
190,100,35,30,Grid,1620,0.026
190,100,35,30,Grid,1647,0.026
190,100,35,30,Grid,1674,0.027
190,100,35,30,Grid,1701,0.026
190,100,35,30,Grid,1728,0.026
190,100,35,30,Grid,1755,0.027
190,100,35,30,Grid,1782,0.026
190,100,35,30,Grid,1809,0.024
190,100,35,30,Grid,1836,0.024
190,100,35,30,Grid,1863,0.024
190,100,35,30,Grid,1890,0.022
190,100,35,30,Grid,1917,0.023
190,100,35,30,Grid,1944,0.023
190,100,35,30,Grid,1971,0.021
190,100,35,30,Grid,1998,0.021
190,100,35,30,Grid,2025,0.022
190,100,35,30,Grid,2052,0.020
190,100,35,30,Grid,2079,0.019
190,100,35,30,Grid,2106,0.020
190,100,35,30,Grid,2133,0.019
190,100,35,30,Grid,2160,0.018
190,100,35,30,Grid,2187,0.017
190,100,35,30,Grid,2214,0.017
190,100,35,30,Grid,2241,0.016
190,100,35,30,Grid,2268,0.016
190,100,35,30,Grid,2295,0.016
190,100,35,30,Grid,2322,0.014
190,100,35,30,Grid,2349,0.014
190,100,35,30,Grid,2376,0.014
190,100,35,30,Grid,2403,0.013
190,100,35,30,Grid,2430,0.013
190,100,35,30,Grid,2457,0.013
190,100,35,30,Grid,2484,0.012
190,100,35,30,Grid,2511,0.012
190,100,35,30,Grid,2538,0.012
190,100,35,30,Grid,2565,0.012
190,100,35,30,Grid,2592,0.011
190,100,35,30,Grid,2619,0.011
190,100,35,30,Grid,2646,0.011
190,100,35,30,Grid,2673,0.011
190,100,35,30,Grid,2700,0.010
190,100,35,30,Grid,2727,0.010
190,100,35,30,Grid,2754,0.010
190,100,35,30,Grid,2781,0.009
190,100,35,30,Grid,2808,0.010
190,100,35,30,Grid,2835,0.010
190,100,35,30,Grid,2862,0.010
190,100,35,30,Grid,2889,0.010
190,100,35,30,Grid,2916,0.011
190,100,35,30,Grid,2943,0.011
190,100,35,30,Grid,2970,0.011
190,100,35,30,Grid,2997,0.012
190,100,35,30,Grid,3024,0.012
190,100,35,30,Grid,3051,0.012
190,100,35,30,Grid,3078,0.013
190,100,35,30,Grid,3105,0.014
190,100,35,30,Grid,3132,0.013
190,100,35,30,Grid,3159,0.014
190,100,35,30,Grid,3186,0.015
190,100,35,30,Grid,3213,0.015
190,100,35,30,Grid,3240,0.015
190,100,35,30,Grid,3267,0.016
190,100,35,30,Grid,3294,0.016
190,100,35,30,Grid,3321,0.016
190,100,35,30,Grid,3348,0.017
190,100,35,30,Grid,3375,0.017
190,100,35,30,Grid,3402,0.017
190,100,35,30,Grid,3429,0.017
190,100,35,30,Grid,3456,0.018
190,100,35,30,Grid,3483,0.018
190,100,35,30,Grid,3510,0.018
190,100,35,30,Grid,3537,0.019
190,100,35,30,Grid,3564,0.019
190,100,35,30,Grid,3591,0.018
190,100,35,30,Grid,3618,0.019
190,100,35,30,Grid,3645,0.020
190,100,35,30,Grid,3672,0.020
190,100,35,30,Grid,3699,0.020
190,100,35,30,Grid,3726,0.021
190,100,35,30,Grid,3753,0.020
190,100,35,30,Grid,3780,0.020
190,100,35,30,Grid,3807,0.020
190,100,35,30,Grid,3834,0.020
190,100,35,30,Grid,3861,0.019
190,100,35,30,Grid,3888,0.020
190,100,35,30,Grid,3915,0.019
190,100,35,30,Grid,3942,0.018
190,100,35,30,Grid,3969,0.018
190,100,35,30,Grid,3996,0.018
190,100,35,30,Grid,4023,0.016
190,100,35,30,Grid,4050,0.016
190,100,35,30,Grid,4077,0.016
190,100,35,30,Grid,4104,0.015
190,100,35,30,Grid,4131,0.015
190,100,35,30,Grid,4158,0.016
190,100,35,30,Grid,4185,0.015
190,100,35,30,Grid,4212,0.015
190,100,35,30,Grid,4239,0.015
190,100,35,30,Grid,4266,0.016
190,100,35,30,Grid,4293,0.015
190,100,35,30,Grid,4320,0.015
190,100,35,30,Grid,4347,0.016
190,100,35,30,Grid,4374,0.017
190,100,35,30,Grid,4401,0.018
190,100,35,30,Grid,4428,0.020
190,100,35,30,Grid,4455,0.021
190,100,35,30,Grid,4482,0.023
190,200,65,70,Hexagon,270,0.000
190,200,65,70,Hexagon,297,0.001
190,200,65,70,Hexagon,324,0.002
190,200,65,70,Hexagon,351,0.001
190,200,65,70,Hexagon,378,0.001
190,200,65,70,Hexagon,405,0.000
190,200,65,70,Hexagon,432,0.000
190,200,65,70,Hexagon,459,0.004
190,200,65,70,Hexagon,486,0.005
190,200,65,70,Hexagon,513,0.002
190,200,65,70,Hexagon,540,0.003
190,200,65,70,Hexagon,567,0.002
190,200,65,70,Hexagon,594,0.000
190,200,65,70,Hexagon,621,0.000
190,200,65,70,Hexagon,648,0.001
190,200,65,70,Hexagon,675,0.006
190,200,65,70,Hexagon,702,0.007
190,200,65,70,Hexagon,729,0.004
190,200,65,70,Hexagon,756,0.000
190,200,65,70,Hexagon,783,0.000
190,200,65,70,Hexagon,810,0.001
190,200,65,70,Hexagon,837,0.003
190,200,65,70,Hexagon,864,0.003
190,200,65,70,Hexagon,891,0.002
190,200,65,70,Hexagon,918,0.000
190,200,65,70,Hexagon,945,0.000
190,200,65,70,Hexagon,972,0.000
190,200,65,70,Hexagon,999,0.000
190,200,65,70,Hexagon,1026,0.000
190,200,65,70,Hexagon,1053,0.000
190,200,65,70,Hexagon,1080,0.000
190,200,65,70,Hexagon,1107,0.000
190,200,65,70,Hexagon,1134,0.000
190,200,65,70,Hexagon,1161,0.000
190,200,65,70,Hexagon,1188,0.000
190,200,65,70,Hexagon,1215,0.000
190,200,65,70,Hexagon,1242,0.000
190,200,65,70,Hexagon,1269,0.000
190,200,65,70,Hexagon,1296,0.000
190,200,65,70,Hexagon,1323,0.000
190,200,65,70,Hexagon,1350,0.000
190,200,65,70,Hexagon,1377,0.000
190,200,65,70,Hexagon,1404,0.000
190,200,65,70,Hexagon,1431,0.000
190,200,65,70,Hexagon,1458,0.000
190,200,65,70,Hexagon,1485,0.000
190,200,65,70,Hexagon,1512,0.000
190,200,65,70,Hexagon,1539,0.000
190,200,65,70,Hexagon,1566,0.000
190,200,65,70,Hexagon,1593,0.000
190,200,65,70,Hexagon,1620,0.000
190,200,65,70,Hexagon,1647,0.000
190,200,65,70,Hexagon,1674,0.000
190,200,65,70,Hexagon,1701,0.000
190,200,65,70,Hexagon,1728,0.000
190,200,65,70,Hexagon,1755,0.000
190,200,65,70,Hexagon,1782,0.000
190,200,65,70,Hexagon,1809,0.000
190,200,65,70,Hexagon,1836,0.000
190,200,65,70,Hexagon,1863,0.000
190,200,65,70,Hexagon,1890,0.000
190,200,65,70,Hexagon,1917,0.000
190,200,65,70,Hexagon,1944,0.000
190,200,65,70,Hexagon,1971,0.000
190,200,65,70,Hexagon,1998,0.000
190,200,65,70,Hexagon,2025,0.000
190,200,65,70,Hexagon,2052,0.000
190,200,65,70,Hexagon,2079,0.000
190,200,65,70,Hexagon,2106,0.000
190,200,65,70,Hexagon,2133,0.000
190,200,65,70,Hexagon,2160,0.000
190,200,65,70,Hexagon,2187,0.001
190,200,65,70,Hexagon,2214,0.001
190,200,65,70,Hexagon,2241,0.001
190,200,65,70,Hexagon,2268,0.001
190,200,65,70,Hexagon,2295,0.001
190,200,65,70,Hexagon,2322,0.000
190,200,65,70,Hexagon,2349,0.000
190,200,65,70,Hexagon,2376,0.000
190,200,65,70,Hexagon,2403,0.000
190,200,65,70,Hexagon,2430,0.000
190,200,65,70,Hexagon,2457,0.000
190,200,65,70,Hexagon,2484,0.000
190,200,65,70,Hexagon,2511,0.000
190,200,65,70,Hexagon,2538,0.000
190,200,65,70,Hexagon,2565,0.000
190,200,65,70,Hexagon,2592,0.000
190,200,65,70,Hexagon,2619,0.000
190,200,65,70,Hexagon,2646,0.000
190,200,65,70,Hexagon,2673,0.000
190,200,65,70,Hexagon,2700,0.000
190,200,65,70,Hexagon,2727,0.000
190,200,65,70,Hexagon,2754,0.000
190,200,65,70,Hexagon,2781,0.000
190,200,65,70,Hexagon,2808,0.000
190,200,65,70,Hexagon,2835,0.001
190,200,65,70,Hexagon,2862,0.001
190,200,65,70,Hexagon,2889,0.000
190,200,65,70,Hexagon,2916,0.000
190,200,65,70,Hexagon,2943,0.000
190,200,65,70,Hexagon,2970,0.000
190,200,65,70,Hexagon,2997,0.000
190,200,65,70,Hexagon,3024,0.000
190,200,65,70,Hexagon,3051,0.000
190,200,65,70,Hexagon,3078,0.000
190,200,65,70,Hexagon,3105,0.000
190,200,65,70,Hexagon,3132,0.000
190,200,65,70,Hexagon,3159,0.000
190,200,65,70,Hexagon,3186,0.000
190,200,65,70,Hexagon,3213,0.000
190,200,65,70,Hexagon,3240,0.000
190,200,65,70,Hexagon,3267,0.001
190,200,65,70,Hexagon,3294,0.001
190,200,65,70,Hexagon,3321,0.002
190,200,65,70,Hexagon,3348,0.001
190,200,65,70,Hexagon,3375,0.001
190,200,65,70,Hexagon,3402,0.001
190,200,65,70,Hexagon,3429,0.002
190,200,65,70,Hexagon,3456,0.001
190,200,65,70,Hexagon,3483,0.001
190,200,65,70,Hexagon,3510,0.001
190,200,65,70,Hexagon,3537,0.000
190,200,65,70,Hexagon,3564,0.000
190,200,65,70,Hexagon,3591,0.000
190,200,65,70,Hexagon,3618,0.001
190,200,65,70,Hexagon,3645,0.002
190,200,65,70,Hexagon,3672,0.002
190,200,65,70,Hexagon,3699,0.001
190,200,65,70,Hexagon,3726,0.001
190,200,65,70,Hexagon,3753,0.001
190,200,65,70,Hexagon,3780,0.003
190,200,65,70,Hexagon,3807,0.003
190,200,65,70,Hexagon,3834,0.003
190,200,65,70,Hexagon,3861,0.003
190,200,65,70,Hexagon,3888,0.002
190,200,65,70,Hexagon,3915,0.002
190,200,65,70,Hexagon,3942,0.002
190,200,65,70,Hexagon,3969,0.002
190,200,65,70,Hexagon,3996,0.002
190,200,65,70,Hexagon,4023,0.002
190,200,65,70,Hexagon,4050,0.000
190,200,65,70,Hexagon,4077,0.000
190,200,65,70,Hexagon,4104,0.000
190,200,65,70,Hexagon,4131,0.000
190,200,65,70,Hexagon,4158,0.001
190,200,65,70,Hexagon,4185,0.001
190,200,65,70,Hexagon,4212,0.001
190,200,65,70,Hexagon,4239,0.000
190,200,65,70,Hexagon,4266,0.000
190,200,65,70,Hexagon,4293,0.001
190,200,65,70,Hexagon,4320,0.002
190,200,65,70,Hexagon,4347,0.003
190,200,65,70,Hexagon,4374,0.004
190,200,65,70,Hexagon,4401,0.003
190,200,65,70,Hexagon,4428,0.002
190,200,65,70,Hexagon,4455,0.002
190,200,65,70,Hexagon,4482,0.004
190,300,90,100,Lines,270,0.055
190,300,90,100,Lines,297,0.018
190,300,90,100,Lines,324,0.004
190,300,90,100,Lines,351,0.000
190,300,90,100,Lines,378,0.000
190,300,90,100,Lines,405,0.000
190,300,90,100,Lines,432,0.000
190,300,90,100,Lines,459,0.000
190,300,90,100,Lines,486,0.015
190,300,90,100,Lines,513,0.029
190,300,90,100,Lines,540,0.025
190,300,90,100,Lines,567,0.010
190,300,90,100,Lines,594,0.004
190,300,90,100,Lines,621,0.001
190,300,90,100,Lines,648,0.000
190,300,90,100,Lines,675,0.000
190,300,90,100,Lines,702,0.008
190,300,90,100,Lines,729,0.014
190,300,90,100,Lines,756,0.014
190,300,90,100,Lines,783,0.016
190,300,90,100,Lines,810,0.010
190,300,90,100,Lines,837,0.003
190,300,90,100,Lines,864,0.001
190,300,90,100,Lines,891,0.000
190,300,90,100,Lines,918,0.000
190,300,90,100,Lines,945,0.008
190,300,90,100,Lines,972,0.019
190,300,90,100,Lines,999,0.010
190,300,90,100,Lines,1026,0.012
190,300,90,100,Lines,1053,0.015
190,300,90,100,Lines,1080,0.012
190,300,90,100,Lines,1107,0.007
190,300,90,100,Lines,1134,0.003
190,300,90,100,Lines,1161,0.005
190,300,90,100,Lines,1188,0.014
190,300,90,100,Lines,1215,0.016
190,300,90,100,Lines,1242,0.017
190,300,90,100,Lines,1269,0.012
190,300,90,100,Lines,1296,0.011
190,300,90,100,Lines,1323,0.008
190,300,90,100,Lines,1350,0.003
190,300,90,100,Lines,1377,0.002
190,300,90,100,Lines,1404,0.003
190,300,90,100,Lines,1431,0.007
190,300,90,100,Lines,1458,0.008
190,300,90,100,Lines,1485,0.014
190,300,90,100,Lines,1512,0.018
190,300,90,100,Lines,1539,0.018
190,300,90,100,Lines,1566,0.018
190,300,90,100,Lines,1593,0.009
190,300,90,100,Lines,1620,0.002
190,300,90,100,Lines,1647,0.004
190,300,90,100,Lines,1674,0.009
190,300,90,100,Lines,1701,0.015
190,300,90,100,Lines,1728,0.016
190,300,90,100,Lines,1755,0.017
190,300,90,100,Lines,1782,0.020
190,300,90,100,Lines,1809,0.014
190,300,90,100,Lines,1836,0.006
190,300,90,100,Lines,1863,0.002
190,300,90,100,Lines,1890,0.000
190,300,90,100,Lines,1917,0.002
190,300,90,100,Lines,1944,0.010
190,300,90,100,Lines,1971,0.015
190,300,90,100,Lines,1998,0.013
190,300,90,100,Lines,2025,0.013
190,300,90,100,Lines,2052,0.014
190,300,90,100,Lines,2079,0.008
190,300,90,100,Lines,2106,0.001
190,300,90,100,Lines,2133,0.000
190,300,90,100,Lines,2160,0.000
190,300,90,100,Lines,2187,0.001
190,300,90,100,Lines,2214,0.001
190,300,90,100,Lines,2241,0.009
190,300,90,100,Lines,2268,0.005
190,300,90,100,Lines,2295,0.006
190,300,90,100,Lines,2322,0.008
190,300,90,100,Lines,2349,0.006
190,300,90,100,Lines,2376,0.003
190,300,90,100,Lines,2403,0.000
190,300,90,100,Lines,2430,0.001
190,300,90,100,Lines,2457,0.000
190,300,90,100,Lines,2484,0.010
190,300,90,100,Lines,2511,0.027
190,300,90,100,Lines,2538,0.030
190,300,90,100,Lines,2565,0.016
190,300,90,100,Lines,2592,0.006
190,300,90,100,Lines,2619,0.005
190,300,90,100,Lines,2646,0.001
190,300,90,100,Lines,2673,0.000
190,300,90,100,Lines,2700,0.000
190,300,90,100,Lines,2727,0.000
190,300,90,100,Lines,2754,0.003
190,300,90,100,Lines,2781,0.008
190,300,90,100,Lines,2808,0.013
190,300,90,100,Lines,2835,0.015
190,300,90,100,Lines,2862,0.017
190,300,90,100,Lines,2889,0.013
190,300,90,100,Lines,2916,0.003
190,300,90,100,Lines,2943,0.001
190,300,90,100,Lines,2970,0.001
190,300,90,100,Lines,2997,0.005
190,300,90,100,Lines,3024,0.016
190,300,90,100,Lines,3051,0.021
190,300,90,100,Lines,3078,0.016
190,300,90,100,Lines,3105,0.010
190,300,90,100,Lines,3132,0.005
190,300,90,100,Lines,3159,0.002
190,300,90,100,Lines,3186,0.000
190,300,90,100,Lines,3213,0.000
190,300,90,100,Lines,3240,0.000
190,300,90,100,Lines,3267,0.002
190,300,90,100,Lines,3294,0.006
190,300,90,100,Lines,3321,0.014
190,300,90,100,Lines,3348,0.016
190,300,90,100,Lines,3375,0.018
190,300,90,100,Lines,3402,0.014
190,300,90,100,Lines,3429,0.006
190,300,90,100,Lines,3456,0.001
190,300,90,100,Lines,3483,0.001
190,300,90,100,Lines,3510,0.001
190,300,90,100,Lines,3537,0.012
190,300,90,100,Lines,3564,0.019
190,300,90,100,Lines,3591,0.017
190,300,90,100,Lines,3618,0.011
190,300,90,100,Lines,3645,0.008
190,300,90,100,Lines,3672,0.003
190,300,90,100,Lines,3699,0.001
190,300,90,100,Lines,3726,0.000
190,300,90,100,Lines,3753,0.000
190,300,90,100,Lines,3780,0.002
190,300,90,100,Lines,3807,0.002
190,300,90,100,Lines,3834,0.005
190,300,90,100,Lines,3861,0.013
190,300,90,100,Lines,3888,0.016
190,300,90,100,Lines,3915,0.015
190,300,90,100,Lines,3942,0.013
190,300,90,100,Lines,3969,0.005
190,300,90,100,Lines,3996,0.000
190,300,90,100,Lines,4023,0.002
190,300,90,100,Lines,4050,0.007
190,300,90,100,Lines,4077,0.021
190,300,90,100,Lines,4104,0.025
190,300,90,100,Lines,4131,0.022
190,300,90,100,Lines,4158,0.018
190,300,90,100,Lines,4185,0.016
190,300,90,100,Lines,4212,0.007
190,300,90,100,Lines,4239,0.002
190,300,90,100,Lines,4266,0.000
190,300,90,100,Lines,4293,0.001
190,300,90,100,Lines,4320,0.002
190,300,90,100,Lines,4347,0.011
190,300,90,100,Lines,4374,0.022
190,300,90,100,Lines,4401,0.029
190,300,90,100,Lines,4428,0.020
190,300,90,100,Lines,4455,0.019
190,300,90,100,Lines,4482,0.011
190,300,90,100,Lines,4509,0.008
190,300,90,100,Lines,4536,0.000
190,300,90,100,Lines,4563,0.000
190,300,90,100,Lines,4590,0.002
190,300,90,100,Lines,4617,0.016
200,100,65,70,Hexagon,270,0.050
200,100,65,70,Hexagon,297,0.064
200,100,65,70,Hexagon,324,0.059
200,100,65,70,Hexagon,351,0.041
200,100,65,70,Hexagon,378,0.028
200,100,65,70,Hexagon,405,0.015
200,100,65,70,Hexagon,432,0.001
200,100,65,70,Hexagon,459,0.003
200,100,65,70,Hexagon,486,0.003
200,100,65,70,Hexagon,513,0.002
200,100,65,70,Hexagon,540,0.006
200,100,65,70,Hexagon,567,0.006
200,100,65,70,Hexagon,594,0.007
200,100,65,70,Hexagon,621,0.012
200,100,65,70,Hexagon,648,0.008
200,100,65,70,Hexagon,675,0.004
200,100,65,70,Hexagon,702,0.008
200,100,65,70,Hexagon,729,0.017
200,100,65,70,Hexagon,756,0.022
200,100,65,70,Hexagon,783,0.016
200,100,65,70,Hexagon,810,0.015
200,100,65,70,Hexagon,837,0.014
200,100,65,70,Hexagon,864,0.024
200,100,65,70,Hexagon,891,0.019
200,100,65,70,Hexagon,918,0.016
200,100,65,70,Hexagon,945,0.010
200,100,65,70,Hexagon,972,0.007
200,100,65,70,Hexagon,999,0.005
200,100,65,70,Hexagon,1026,0.003
200,100,65,70,Hexagon,1053,0.003
200,100,65,70,Hexagon,1080,0.002
200,100,65,70,Hexagon,1107,0.002
200,100,65,70,Hexagon,1134,0.001
200,100,65,70,Hexagon,1161,0.002
200,100,65,70,Hexagon,1188,0.002
200,100,65,70,Hexagon,1215,0.003
200,100,65,70,Hexagon,1242,0.003
200,100,65,70,Hexagon,1269,0.003
200,100,65,70,Hexagon,1296,0.003
200,100,65,70,Hexagon,1323,0.002
200,100,65,70,Hexagon,1350,0.002
200,100,65,70,Hexagon,1377,0.002
200,100,65,70,Hexagon,1404,0.002
200,100,65,70,Hexagon,1431,0.002
200,100,65,70,Hexagon,1458,0.003
200,100,65,70,Hexagon,1485,0.003
200,100,65,70,Hexagon,1512,0.004
200,100,65,70,Hexagon,1539,0.003
200,100,65,70,Hexagon,1566,0.003
200,100,65,70,Hexagon,1593,0.003
200,100,65,70,Hexagon,1620,0.002
200,100,65,70,Hexagon,1647,0.002
200,100,65,70,Hexagon,1674,0.002
200,100,65,70,Hexagon,1701,0.003
200,100,65,70,Hexagon,1728,0.003
200,100,65,70,Hexagon,1755,0.004
200,100,65,70,Hexagon,1782,0.004
200,100,65,70,Hexagon,1809,0.003
200,100,65,70,Hexagon,1836,0.003
200,100,65,70,Hexagon,1863,0.002
200,100,65,70,Hexagon,1890,0.002
200,100,65,70,Hexagon,1917,0.002
200,100,65,70,Hexagon,1944,0.002
200,100,65,70,Hexagon,1971,0.003
200,100,65,70,Hexagon,1998,0.003
200,100,65,70,Hexagon,2025,0.003
200,100,65,70,Hexagon,2052,0.003
200,100,65,70,Hexagon,2079,0.003
200,100,65,70,Hexagon,2106,0.002
200,100,65,70,Hexagon,2133,0.002
200,100,65,70,Hexagon,2160,0.002
200,100,65,70,Hexagon,2187,0.002
200,100,65,70,Hexagon,2214,0.002
200,100,65,70,Hexagon,2241,0.002
200,100,65,70,Hexagon,2268,0.003
200,100,65,70,Hexagon,2295,0.003
200,100,65,70,Hexagon,2322,0.003
200,100,65,70,Hexagon,2349,0.003
200,100,65,70,Hexagon,2376,0.002
200,100,65,70,Hexagon,2403,0.002
200,100,65,70,Hexagon,2430,0.002
200,100,65,70,Hexagon,2457,0.002
